vehicle_id,driver_id,make,model,year,license_plate,color,is_active
2541,8580,Honda,Civic,2016,SF955,Grey,False
2542,8582,Toyota,Prius,2024,RC403,Blue,True
2543,8585,Toyota,RAV4,2026,WU571,Grey,True
2544,8586,Hyundai,Tucson,2024,KP103,Red,True
2545,8593,Nissan,Rogue,2025,RB725,Grey,True
2546,8594,Tesla,Model Y,2022,NV506,Blue,True
2547,8596,Toyota,Prius,2016,CZ220,Black,True
2548,8598,Ford,Fusion,2017,XT846,Silver,True
2549,8603,Hyundai,Elantra,2015,BE170,Grey,True
2550,8609,Toyota,Camry,2015,EH639,Silver,True
2551,8613,Tesla,Model Y,2015,CV482,Black,True
2552,8614,Ford,Fusion,2016,DM380,Silver,True
2553,8618,Hyundai,Tucson,2015,PU343,Silver,True
2554,8620,Honda,Accord,2021,RV481,White,True
2555,8621,Honda,Civic,2016,OA267,Blue,True
2556,8623,Tesla,Model 3,2023,MU942,White,True
2557,8634,Toyota,Prius,2022,PU298,Black,True
2558,8640,Honda,CR-V,2026,NG589,Blue,True
2559,8646,Toyota,RAV4,2015,KH289,Grey,True
2560,8656,Honda,CR-V,2023,EE385,Red,True
2561,8665,Honda,Civic,2022,GV763,Blue,False
2562,8667,Hyundai,Sonata,2024,PD587,Silver,False
2563,8670,Hyundai,Tucson,2018,RL432,White,True
2564,8675,Ford,Focus,2017,SE389,Blue,True
2565,8676,Tesla,Model 3,2022,CE598,Silver,True
2566,8677,Nissan,Altima,2020,MU547,Red,True
2567,8678,Nissan,Altima,2020,QX662,Blue,True
2568,8679,Ford,Escape,2026,JU894,Red,True
2569,8680,Honda,Accord,2018,QL681,Silver,True
2570,8685,Nissan,Sentra,2025,NH967,Red,True
2571,8688,Ford,Escape,2020,PC508,White,True
2572,8690,Tesla,Model Y,2016,ET434,Black,True
2573,8691,Hyundai,Tucson,2018,JG502,Silver,False
2574,8692,Toyota,Prius,2023,AB391,Blue,True
2575,8693,Hyundai,Sonata,2021,AX555,White,True
2576,8698,Nissan,Rogue,2015,HO179,White,True
2577,8699,Tesla,Model Y,2017,KY973,Blue,True
2578,8702,Tesla,Model Y,2021,HS156,Grey,True
2579,8703,Tesla,Model Y,2025,YR548,Grey,True
2580,8704,Nissan,Sentra,2020,SW109,Grey,True
2581,8705,Nissan,Altima,2023,EH581,Silver,True
2582,8710,Honda,Civic,2018,WW514,Silver,True
2583,8713,Ford,Escape,2026,CG644,Blue,True
2584,8725,Toyota,Prius,2016,EI338,White,True
2585,8728,Toyota,Camry,2023,NL829,White,True
2586,8729,Tesla,Model Y,2015,TV738,Red,True
2587,8730,Nissan,Altima,2023,UQ776,Blue,True
2588,8733,Toyota,Prius,2021,MM547,Black,True
2589,8734,Toyota,RAV4,2026,TG114,Silver,True
2590,8737,Tesla,Model Y,2015,EP574,Black,False
2591,8742,Nissan,Altima,2026,YR478,White,True
2592,8743,Ford,Escape,2017,WI855,Silver,False
2593,8748,Ford,Fusion,2026,DP257,Grey,False
2594,8749,Tesla,Model Y,2022,VR835,Red,True
2595,8751,Honda,Accord,2021,GZ217,Red,True
2596,8752,Toyota,Camry,2022,VP262,Grey,True
2597,8755,Honda,CR-V,2023,NK182,Black,True
2598,8756,Toyota,Prius,2023,SC715,Black,True
2599,8760,Tesla,Model Y,2025,KG553,Silver,True
2600,8761,Ford,Fusion,2025,QE557,Blue,True
2601,8765,Nissan,Rogue,2017,BD321,Red,True
2602,8767,Tesla,Model 3,2017,DY292,Grey,True
2603,8770,Toyota,Camry,2021,IV525,Red,True
2604,8771,Ford,Focus,2018,AM629,Silver,True
2605,8774,Nissan,Sentra,2019,ZL636,Blue,True
2606,8780,Hyundai,Elantra,2024,FW241,Blue,True
2607,8786,Tesla,Model Y,2020,NM875,Blue,True
2608,8787,Toyota,Camry,2015,JF577,Grey,True
2609,8788,Ford,Fusion,2024,NO969,Red,True
2610,8792,Tesla,Model 3,2015,ZH716,Blue,True
2611,8794,Toyota,Prius,2023,LC578,White,False
2612,8798,Hyundai,Elantra,2021,ZE964,Silver,True
2613,8801,Ford,Focus,2024,PF644,Red,True
2614,8802,Honda,Accord,2019,IK374,Blue,False
2615,8803,Honda,Civic,2026,LH245,Red,True
2616,8805,Honda,CR-V,2024,ZH143,White,True
2617,8807,Tesla,Model 3,2024,PL801,Black,True
2618,8808,Toyota,Corolla,2017,VM246,Black,True
2619,8809,Toyota,Prius,2016,KY771,White,True
2620,8818,Tesla,Model Y,2018,MT180,Blue,True
2621,8819,Toyota,Prius,2016,PN397,Grey,True
2622,8822,Ford,Escape,2022,IQ335,Black,True
2623,8825,Tesla,Model Y,2022,OQ610,Silver,True
2624,8828,Toyota,Corolla,2017,JS310,White,False
2625,8831,Hyundai,Elantra,2018,NF587,Silver,True
2626,8835,Hyundai,Tucson,2019,FI864,White,True
2627,8836,Hyundai,Sonata,2019,ZS644,Blue,True
2628,8838,Nissan,Sentra,2015,JW179,White,True
2629,8841,Honda,CR-V,2020,LD779,Silver,True
2630,8848,Nissan,Altima,2018,AJ592,Black,True
2631,8850,Tesla,Model Y,2017,NU650,Black,True
2632,8851,Nissan,Altima,2020,EK880,Red,False
2633,8854,Hyundai,Tucson,2017,AN252,Silver,True
2634,8856,Honda,CR-V,2016,SE781,White,True
2635,8857,Ford,Focus,2024,SN613,Red,True
2636,8861,Tesla,Model 3,2018,KM805,Black,True
2637,8862,Toyota,Prius,2017,RK213,Silver,True
2638,8864,Nissan,Altima,2015,DE561,Blue,True
2639,8865,Tesla,Model 3,2019,VB961,Silver,True
2640,8866,Ford,Fusion,2022,NY853,Silver,True
2641,8870,Hyundai,Elantra,2018,EY205,Black,True
2642,8875,Nissan,Altima,2023,ON919,Blue,True
2643,8879,Nissan,Sentra,2019,WP233,White,True
2644,8881,Ford,Fusion,2026,FT715,Blue,True
2645,8884,Tesla,Model Y,2023,HX537,Silver,True
2646,8889,Honda,CR-V,2015,KW201,Red,True
2647,8890,Ford,Focus,2020,AT795,Red,True
2648,8891,Honda,Accord,2025,OS294,White,True
2649,8900,Hyundai,Sonata,2017,YG135,Blue,True
2650,8901,Tesla,Model 3,2019,IV498,White,True
2651,8904,Toyota,Camry,2023,IE340,Blue,True
2652,8905,Tesla,Model 3,2018,CE600,Blue,False
2653,8908,Nissan,Rogue,2019,SD752,Red,False
2654,8909,Toyota,RAV4,2024,JN764,Silver,True
2655,8910,Tesla,Model 3,2026,ZV845,Grey,True
2656,8914,Tesla,Model Y,2025,LA778,Silver,True
2657,8922,Nissan,Rogue,2020,FE345,Blue,True
2658,8923,Tesla,Model Y,2015,ZG907,White,True
2659,8925,Toyota,Corolla,2022,JP620,Black,True
2660,8926,Toyota,Corolla,2017,OR650,White,True
2661,8929,Toyota,Prius,2017,WW341,Grey,True
2662,8931,Tesla,Model 3,2026,VX689,Silver,True
2663,8936,Toyota,Corolla,2021,WA398,Blue,True
2664,8937,Hyundai,Elantra,2015,JL955,Black,True
2665,8939,Tesla,Model 3,2022,PX369,Silver,True
2666,8940,Tesla,Model 3,2016,SO887,Blue,True
2667,8941,Toyota,RAV4,2020,EL528,Black,True
2668,8944,Tesla,Model Y,2026,DQ573,Blue,True
2669,8945,Honda,Accord,2016,JW301,Blue,True
2670,8948,Ford,Escape,2026,UB257,Silver,True
2671,8949,Ford,Escape,2018,OA503,White,True
2672,8951,Toyota,Prius,2019,GH258,Black,True
2673,8956,Hyundai,Tucson,2019,UT933,Grey,True
2674,8962,Hyundai,Sonata,2023,QE490,Blue,True
2675,8969,Hyundai,Tucson,2026,CJ775,Grey,True
2676,8972,Tesla,Model 3,2017,OR384,Grey,True
2677,8977,Toyota,Corolla,2015,VE105,Grey,True
2678,8978,Hyundai,Sonata,2022,YH295,Red,True
2679,8984,Nissan,Sentra,2022,GO117,White,True
2680,8985,Honda,Civic,2017,UX284,Silver,True
2681,8990,Nissan,Rogue,2026,EW655,White,True
2682,8996,Hyundai,Elantra,2026,BS757,White,True
2683,8997,Honda,CR-V,2019,WW340,Silver,True
2684,8999,Ford,Fusion,2022,IK221,Blue,True
2685,9007,Hyundai,Tucson,2021,CW531,Black,True
2686,9008,Nissan,Sentra,2015,MP136,Silver,True
2687,9009,Toyota,RAV4,2025,MY266,Grey,True
2688,9013,Tesla,Model 3,2018,XO738,Grey,False
2689,9016,Ford,Focus,2024,AM780,Black,True
2690,9017,Honda,Accord,2025,GN702,Grey,True
2691,9018,Honda,Civic,2026,UH427,Silver,True
2692,9019,Nissan,Rogue,2025,VE148,Black,True
2693,9020,Ford,Fusion,2020,ZZ890,Blue,True
2694,9025,Nissan,Sentra,2023,QN212,White,True
2695,9029,Tesla,Model 3,2022,GA297,Black,True
2696,9030,Tesla,Model Y,2019,DC381,Blue,True
2697,9032,Nissan,Altima,2016,EZ116,Grey,True
2698,9035,Tesla,Model 3,2023,EA350,Silver,True
2699,9039,Nissan,Altima,2016,BX973,Red,False
2700,9043,Honda,CR-V,2017,VQ331,Blue,True
2701,9044,Ford,Fusion,2016,JQ147,Blue,True
2702,9045,Hyundai,Elantra,2022,IE334,Grey,True
2703,9049,Toyota,RAV4,2018,MI470,Blue,True
2704,9050,Ford,Focus,2024,YR946,Blue,True
2705,9051,Hyundai,Tucson,2016,GG338,Grey,True
2706,9053,Honda,Accord,2025,YG268,Grey,True
2707,9055,Ford,Fusion,2026,VS893,Red,True
2708,9058,Tesla,Model 3,2026,MA544,Black,True
2709,9062,Tesla,Model Y,2021,ZQ731,Black,True
2710,9063,Ford,Fusion,2016,FW512,Black,True
2711,9065,Tesla,Model 3,2024,RT663,White,True
2712,9066,Nissan,Sentra,2020,MP592,Red,True
2713,9067,Honda,Accord,2018,XX675,Black,True
2714,9069,Ford,Escape,2026,UC302,Blue,True
2715,9072,Ford,Focus,2017,WG985,Red,True
2716,9074,Hyundai,Tucson,2023,MA196,Grey,True
2717,9076,Nissan,Altima,2025,KU427,Blue,True
2718,9080,Honda,Accord,2025,VI424,Silver,True
2719,9082,Hyundai,Sonata,2025,TJ783,White,True
2720,9083,Hyundai,Tucson,2024,NT878,Grey,True
2721,9084,Ford,Focus,2018,EA892,Black,True
2722,9087,Ford,Focus,2025,RL160,Grey,True
2723,9088,Hyundai,Sonata,2025,NI515,White,True
2724,9090,Ford,Focus,2026,SW199,Black,True
2725,9096,Ford,Escape,2023,BD397,Red,True
2726,9097,Toyota,Camry,2026,GE551,White,False
2727,9098,Hyundai,Tucson,2018,IT902,Silver,True
2728,9099,Tesla,Model 3,2023,LY240,Black,False
2729,9101,Toyota,RAV4,2022,CS778,Black,True
2730,9102,Hyundai,Sonata,2016,GL781,Black,True
2731,9104,Ford,Escape,2015,BU278,Blue,True
2732,9106,Hyundai,Elantra,2019,AC610,Silver,True
2733,9107,Ford,Escape,2025,DK585,Red,True
2734,9108,Ford,Focus,2015,JM641,Black,True
2735,9110,Toyota,Corolla,2016,DP997,White,True
2736,9115,Nissan,Rogue,2026,LZ272,Black,True
2737,9125,Tesla,Model 3,2015,QW361,Black,True
2738,9126,Honda,CR-V,2017,WW684,Black,True
2739,9131,Nissan,Rogue,2026,UB985,Black,True
2740,9133,Hyundai,Sonata,2019,RB250,Silver,True
2741,9140,Hyundai,Tucson,2019,GQ530,Silver,True
2742,9144,Tesla,Model Y,2023,XQ536,Red,True
2743,9145,Ford,Focus,2023,SU750,Grey,True
2744,9152,Honda,Accord,2024,YX436,Blue,True
2745,9155,Toyota,Corolla,2023,XB398,Blue,True
2746,9157,Nissan,Sentra,2017,JI717,Grey,True
2747,9158,Toyota,Camry,2023,UC328,White,True
2748,9160,Hyundai,Sonata,2016,BJ532,Red,True
2749,9163,Nissan,Rogue,2023,BI487,Black,True
2750,9164,Hyundai,Sonata,2024,HC799,Red,True
2751,9166,Nissan,Rogue,2024,LM964,White,True
2752,9169,Hyundai,Sonata,2015,MQ790,Grey,True
2753,9174,Nissan,Altima,2021,KC812,Silver,True
2754,9178,Ford,Focus,2021,VG850,Silver,True
2755,9181,Hyundai,Sonata,2020,KG779,Red,False
2756,9182,Hyundai,Sonata,2022,QU544,White,True
2757,9184,Nissan,Rogue,2015,UD116,Blue,True
2758,9186,Nissan,Altima,2017,IQ637,White,True
2759,9188,Honda,Accord,2018,UG340,Red,True
2760,9189,Hyundai,Sonata,2016,PJ807,Grey,True
2761,9190,Hyundai,Sonata,2023,OK675,Blue,True
2762,9191,Hyundai,Elantra,2018,LQ557,Grey,True
2763,9193,Ford,Fusion,2021,BG960,Black,True
2764,9196,Ford,Escape,2022,BT183,White,True
2765,9197,Honda,Civic,2025,UA103,Silver,True
2766,9198,Hyundai,Tucson,2024,DM673,White,True
2767,9201,Tesla,Model 3,2026,QK268,Grey,False
2768,9202,Tesla,Model Y,2022,MJ441,Blue,True
2769,9212,Honda,Civic,2023,OD624,Red,True
2770,9218,Nissan,Sentra,2024,PO549,Grey,True
2771,9222,Toyota,Corolla,2017,RI527,White,True
2772,9223,Nissan,Sentra,2026,BC454,Silver,True
2773,9225,Ford,Fusion,2016,TB739,Red,True
2774,9226,Ford,Fusion,2025,EO103,Red,False
2775,9227,Ford,Focus,2021,ZV860,Blue,True
2776,9241,Nissan,Altima,2017,DM872,Silver,True
2777,9242,Nissan,Altima,2024,TQ948,Blue,True
2778,9243,Honda,Accord,2026,WR482,Black,False
2779,9247,Ford,Escape,2017,UW527,Grey,True
2780,9254,Nissan,Altima,2017,GP566,Silver,True
2781,9255,Tesla,Model Y,2023,WD267,Grey,True
2782,9261,Toyota,Camry,2016,NC246,Silver,True
2783,9262,Hyundai,Sonata,2015,DL559,Black,True
2784,9269,Tesla,Model 3,2022,QM623,Black,True
2785,9273,Toyota,Prius,2020,NZ904,Grey,True
2786,9279,Tesla,Model 3,2015,QN833,Blue,True
2787,9286,Tesla,Model 3,2017,DC253,Black,True
2788,9287,Tesla,Model Y,2020,SS133,Black,True
2789,9288,Ford,Fusion,2025,PM211,Black,True
2790,9293,Ford,Escape,2026,OL594,Silver,False
2791,9294,Ford,Fusion,2020,SX955,Silver,True
2792,9296,Toyota,Camry,2018,WQ353,Silver,True
2793,9300,Toyota,RAV4,2019,GV912,Grey,True
2794,9305,Ford,Focus,2021,GF520,White,True
2795,9307,Honda,Accord,2018,NC304,Red,True
2796,9310,Ford,Focus,2020,PB509,Black,True
2797,9316,Ford,Fusion,2020,XK313,White,True
2798,9321,Ford,Focus,2016,AK101,Red,True
2799,9323,Ford,Escape,2019,RG507,Blue,True
2800,9324,Hyundai,Tucson,2024,LG545,Blue,True
2801,9325,Nissan,Rogue,2022,IL591,Red,True
2802,9332,Honda,Accord,2019,UR166,Silver,True
2803,9334,Ford,Focus,2019,CS543,Red,True
2804,9335,Ford,Escape,2015,LN454,Red,True
2805,9347,Ford,Escape,2026,KO459,Black,True
2806,9349,Ford,Escape,2018,WE487,Red,True
2807,9352,Nissan,Altima,2026,RL752,Blue,True
2808,9356,Honda,Civic,2016,HL566,Black,True
2809,9360,Tesla,Model 3,2017,HH986,Blue,True
2810,9370,Ford,Escape,2019,SU628,Blue,True
2811,9371,Nissan,Rogue,2016,SY674,Red,True
2812,9373,Nissan,Sentra,2015,YQ471,Red,True
2813,9376,Hyundai,Elantra,2025,FM680,Grey,False
2814,9379,Nissan,Sentra,2021,MV937,White,True
2815,9380,Honda,Civic,2023,ED992,Blue,True
2816,9381,Nissan,Sentra,2026,OY213,Red,True
2817,9382,Ford,Focus,2016,WP861,White,True
2818,9385,Nissan,Sentra,2015,KR102,Blue,True
2819,9387,Honda,CR-V,2023,BC215,White,False
2820,9394,Nissan,Rogue,2019,VK274,Silver,True
2821,9398,Hyundai,Tucson,2022,RI191,Blue,True
2822,9399,Nissan,Rogue,2021,NN686,Black,True
2823,9400,Toyota,Corolla,2017,RP583,Red,False
2824,9402,Honda,Civic,2026,TG333,Silver,True
2825,9403,Honda,CR-V,2020,AY314,White,True
2826,9410,Ford,Escape,2021,GA460,White,True
2827,9412,Tesla,Model Y,2017,EZ836,Grey,True
2828,9414,Ford,Focus,2025,QK948,Black,True
2829,9421,Nissan,Rogue,2024,GF128,Silver,True
2830,9429,Hyundai,Tucson,2016,OF608,Blue,True
2831,9432,Tesla,Model 3,2023,PY179,Grey,True
2832,9441,Ford,Fusion,2017,MN660,Black,True
2833,9442,Hyundai,Elantra,2022,SR712,Black,True
2834,9443,Hyundai,Tucson,2025,ZU391,Grey,False
2835,9447,Nissan,Rogue,2022,HI757,White,True
2836,9449,Nissan,Sentra,2017,KC322,White,True
2837,9450,Hyundai,Elantra,2023,UL563,Grey,True
2838,9459,Tesla,Model 3,2020,ZX262,Silver,True
2839,9460,Ford,Escape,2022,WB633,Red,True
2840,9463,Ford,Focus,2019,FK107,Silver,True
2841,9470,Nissan,Sentra,2021,EQ553,Silver,True
2842,9477,Ford,Escape,2020,LJ103,Blue,True
2843,9478,Nissan,Rogue,2021,ND134,Grey,True
2844,9481,Ford,Escape,2024,HA280,White,True
2845,9483,Ford,Fusion,2019,ZR955,Grey,True
2846,9485,Honda,Accord,2020,OG844,Black,True
2847,9486,Tesla,Model Y,2015,AR426,Red,True
2848,9489,Tesla,Model Y,2020,SP594,Silver,True
2849,9490,Nissan,Rogue,2016,EX903,Grey,True
2850,9492,Hyundai,Elantra,2021,AU538,White,True
2851,9495,Nissan,Sentra,2026,OY206,Blue,False
2852,9498,Honda,Civic,2018,HR407,Grey,True
2853,9503,Hyundai,Elantra,2024,WF365,Silver,True
2854,9504,Hyundai,Elantra,2023,PZ388,Silver,True
2855,9506,Honda,Accord,2020,PP219,White,False
2856,9507,Nissan,Rogue,2015,OX343,Silver,True
2857,9509,Tesla,Model 3,2015,YD845,Red,True
2858,9511,Tesla,Model 3,2026,DY121,Blue,True
2859,9513,Toyota,Camry,2015,QJ275,Red,True
2860,9515,Ford,Escape,2016,EK741,Black,True
2861,9517,Tesla,Model Y,2017,EW885,White,True
2862,9518,Nissan,Altima,2024,XP602,Black,True
2863,9525,Nissan,Sentra,2024,UQ601,White,True
2864,9526,Tesla,Model 3,2020,MG271,Black,True
2865,9527,Nissan,Sentra,2022,AY273,Red,True
2866,9528,Honda,Accord,2022,TB957,Red,False
2867,9531,Tesla,Model 3,2024,AO440,Grey,True
2868,9535,Nissan,Altima,2017,CE316,Blue,True
2869,9539,Honda,Civic,2017,CB960,Silver,True
2870,9544,Toyota,RAV4,2025,EW584,Black,True
2871,9550,Hyundai,Tucson,2022,IE206,Black,True
2872,9554,Toyota,RAV4,2020,GJ655,White,True
2873,9557,Toyota,Prius,2024,VJ941,White,False
2874,9560,Toyota,Prius,2020,PG219,Black,True
2875,9561,Honda,CR-V,2023,VB980,Blue,False
2876,9563,Toyota,Corolla,2024,LX686,Red,True
2877,9568,Nissan,Altima,2019,VP691,Black,True
2878,9572,Hyundai,Elantra,2024,WV482,Black,True
2879,9578,Ford,Focus,2022,OP837,White,True
2880,9583,Nissan,Altima,2025,DY728,Grey,True
2881,9584,Toyota,Camry,2024,TZ423,Red,True
2882,9587,Ford,Focus,2018,WN806,Silver,True
2883,9596,Nissan,Sentra,2025,DV677,Grey,True
2884,9598,Nissan,Altima,2022,SS743,Black,True
2885,9599,Nissan,Sentra,2026,UP928,Red,True
2886,9601,Ford,Focus,2024,DM735,Silver,True
2887,9609,Toyota,Prius,2025,LW549,Grey,True
2888,9610,Toyota,RAV4,2024,TN190,Black,True
2889,9612,Nissan,Rogue,2018,LY148,Silver,True
2890,9615,Hyundai,Elantra,2024,MM457,White,True
2891,9619,Hyundai,Elantra,2019,YO306,Black,False
2892,9620,Nissan,Sentra,2020,NJ481,Red,False
2893,9621,Tesla,Model Y,2018,BT530,Black,False
2894,9623,Nissan,Altima,2018,TX782,Red,True
2895,9626,Hyundai,Elantra,2020,VM165,Silver,True
2896,9627,Toyota,Corolla,2026,QH964,Red,True
2897,9637,Tesla,Model Y,2019,GJ726,Red,True
2898,9638,Toyota,Camry,2026,YI842,Blue,True
2899,9639,Tesla,Model Y,2022,AA220,White,True
2900,9642,Nissan,Altima,2019,TW533,Red,True
2901,9646,Honda,Civic,2022,LE323,Silver,True
2902,9649,Nissan,Sentra,2016,FJ816,Red,True
2903,9650,Toyota,Corolla,2021,EV104,White,True
2904,9653,Honda,Accord,2019,MV957,White,True
2905,9655,Ford,Fusion,2026,WL682,Silver,True
2906,9656,Tesla,Model 3,2024,GY757,Blue,True
2907,9664,Nissan,Altima,2020,OT979,Black,False
2908,9667,Tesla,Model 3,2019,GW454,White,True
2909,9671,Tesla,Model 3,2018,FE756,Silver,True
2910,9675,Nissan,Altima,2024,CS646,White,True
2911,9693,Ford,Focus,2015,CY379,Red,True
2912,9701,Toyota,Corolla,2021,IH105,Red,True
2913,9713,Tesla,Model 3,2023,TW717,Grey,True
2914,9718,Honda,Civic,2022,AO507,Red,False
2915,9720,Honda,Accord,2021,AL918,Silver,True
2916,9726,Nissan,Sentra,2015,WJ824,Blue,True
2917,9727,Ford,Focus,2024,PV938,Red,True
2918,9732,Hyundai,Sonata,2023,HN121,Black,True
2919,9739,Hyundai,Elantra,2024,BY158,Black,True
2920,9742,Hyundai,Sonata,2015,DK200,Silver,True
2921,9743,Toyota,RAV4,2018,PZ436,Grey,True
2922,9747,Tesla,Model Y,2026,US462,Silver,True
2923,9748,Honda,CR-V,2016,DC292,Red,True
2924,9749,Nissan,Altima,2026,KB494,Grey,True
2925,9754,Tesla,Model 3,2022,XW361,Red,True
2926,9755,Honda,Accord,2023,DB629,Red,True
2927,9757,Toyota,RAV4,2025,CM742,Grey,True
2928,9764,Hyundai,Tucson,2025,WE742,White,True
2929,9765,Toyota,RAV4,2025,NA140,White,True
2930,9770,Nissan,Rogue,2022,AQ223,Grey,True
2931,9772,Honda,CR-V,2020,BE276,Silver,False
2932,9775,Tesla,Model 3,2025,ML186,Grey,True
2933,9779,Tesla,Model 3,2026,RS269,Blue,True
2934,9786,Toyota,Prius,2016,WG971,Red,True
2935,9788,Tesla,Model Y,2017,VI418,Silver,True
2936,9789,Hyundai,Tucson,2015,OK915,Black,True
2937,9790,Nissan,Sentra,2020,TO923,Red,True
2938,9795,Hyundai,Sonata,2016,RG608,White,True
2939,9796,Ford,Fusion,2019,HK658,Blue,True
2940,9802,Ford,Escape,2021,JQ709,Black,True
2941,9807,Tesla,Model 3,2016,QW965,Grey,True
2942,9808,Toyota,Corolla,2019,GL442,Grey,True
2943,9811,Tesla,Model Y,2025,PC274,Grey,False
2944,9814,Honda,Civic,2020,TF531,White,True
2945,9815,Tesla,Model Y,2026,DJ936,White,True
2946,9818,Nissan,Sentra,2021,SM568,Blue,True
2947,9820,Hyundai,Sonata,2017,PS818,Silver,True
2948,9821,Honda,Civic,2018,CI963,Black,True
2949,9823,Ford,Fusion,2024,MH703,Blue,True
2950,9825,Ford,Focus,2016,WQ167,White,True
2951,9828,Toyota,RAV4,2023,NU548,White,True
2952,9829,Ford,Escape,2024,MJ791,Blue,True
2953,9837,Toyota,Corolla,2017,VH682,White,True
2954,9842,Hyundai,Sonata,2018,ZE275,Red,True
2955,9845,Ford,Escape,2015,AG529,Black,True
2956,9848,Nissan,Altima,2021,CP277,Silver,True
2957,9849,Toyota,Camry,2021,WE230,Black,True
2958,9852,Nissan,Altima,2022,VN239,Black,True
2959,9854,Tesla,Model 3,2018,NL318,Grey,True
2960,9855,Honda,CR-V,2015,EY742,Black,True
2961,9857,Nissan,Sentra,2019,QE144,Grey,True
2962,9858,Nissan,Altima,2022,JM117,Black,True
2963,9860,Nissan,Altima,2018,RK325,Black,True
2964,9862,Ford,Fusion,2026,IS402,Red,True
2965,9864,Hyundai,Elantra,2026,FX960,Red,True
2966,9865,Ford,Escape,2016,PV802,Red,True
2967,9867,Honda,Civic,2019,EJ487,Red,True
2968,9868,Ford,Escape,2026,AB940,Red,True
2969,9870,Ford,Focus,2016,ZB578,Blue,True
2970,9871,Nissan,Rogue,2026,WX314,Black,True
2971,9873,Honda,Civic,2021,VV198,Red,True
2972,9875,Tesla,Model 3,2015,EA577,Black,True
2973,9885,Toyota,Prius,2022,RM444,Silver,False
2974,9886,Nissan,Sentra,2020,VB237,Black,True
2975,9892,Tesla,Model 3,2018,CJ809,Silver,True
2976,9896,Nissan,Sentra,2024,VX580,Grey,True
2977,9899,Ford,Fusion,2026,MZ814,Silver,True
2978,9901,Hyundai,Sonata,2021,AK854,Red,True
2979,9905,Hyundai,Elantra,2018,CS452,Blue,True
2980,9908,Toyota,Corolla,2016,AR597,Grey,True
2981,9928,Honda,Accord,2026,YK475,Blue,True
2982,9930,Toyota,RAV4,2021,IG448,Silver,False
2983,9936,Tesla,Model 3,2015,EP313,Black,False
2984,9937,Honda,Accord,2017,DM282,White,False
2985,9948,Hyundai,Elantra,2021,UG512,Silver,True
2986,9949,Honda,CR-V,2018,XB847,Grey,True
2987,9955,Nissan,Altima,2024,UW186,Red,True
2988,9958,Nissan,Rogue,2016,XG263,Black,True
2989,9961,Honda,CR-V,2022,HK265,Black,True
2990,9967,Tesla,Model 3,2015,NU842,Blue,True
2991,9968,Hyundai,Tucson,2017,GM362,Black,True
2992,9971,Nissan,Rogue,2016,TW907,Grey,True
2993,9974,Hyundai,Tucson,2018,YG983,Black,True
2994,9978,Toyota,Corolla,2025,ZA131,Silver,True
2995,9987,Toyota,Prius,2025,CB290,Black,True
2996,9990,Ford,Fusion,2023,BX527,Blue,True
2997,9991,Toyota,Corolla,2023,BS305,Red,True
2998,9996,Hyundai,Tucson,2017,BQ748,White,True
2999,9997,Nissan,Rogue,2024,TS335,White,True
3000,10000,Toyota,Camry,2018,HC448,White,True
